class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
hiphop,0.845,1.9523809,0.662,2.9682539,0.818,3.642857,0.835,2.3253968,0.68,3.5317461,0.726,3.5396826,0.708,2.452381,1.404,1.9444444,0.337,3.2777777,0.81,0.42063493,1.556,2.6031747,1.096,0.11111111,1.146,0.54761904,-0.005,0,1
hiphop,0.805,2.357143,0.603,2.6269841,0.784,3.2698412,0.741,2.0555556,0.67,3.3412697,0.715,3.3174603,0.667,1.5714285,1.181,2.0714285,0.314,2.436508,0.659,0.6031746,1.337,2.5396826,0.978,0,1.038,0.44444445,-0.005,0,1
hiphop,0.807,2.1349206,0.647,2.5873015,0.839,3.3253968,0.85,2.2698412,0.665,3.7142856,0.723,3.6349206,0.678,2.4603174,1.37,1.8888888,0.339,3.4285715,0.836,0.34920636,1.57,2.2142856,1.049,0.007936508,1.103,0.24603175,-0.006,0,1
hiphop,0.86,1.8888888,0.669,3.2857144,0.812,3.9761906,0.822,2.6111112,0.682,4.1190476,0.728,4.0396824,0.691,3.5396826,1.633,1.8015873,0.346,3.9682539,0.97,0.42063493,1.625,2.436508,1.237,0.3968254,1.285,0.52380955,-0.006,0,1
hiphop,0.858,1.8809524,0.576,2.4285715,0.74,3.1190476,0.651,1.4444444,0.673,3.1190476,0.714,3.015873,0.632,1.0158731,0.993,1.6904762,0.289,1.9206349,0.54,0.32539684,1.218,2.1507936,0.898,0.007936508,0.918,0.3015873,-0.006,0,1
hiphop,0.81,2.2063491,0.673,3.1190476,0.793,4.095238,0.827,2.2857144,0.691,3.8412697,0.725,3.7222223,0.704,2.6587303,1.542,2.1746032,0.339,3.3650794,0.816,0.4920635,1.636,2.6031747,1.16,0.15873016,1.214,0.31746033,-0.006,0,1
hiphop,0.817,2.2063491,0.685,2.952381,0.839,3.6825397,0.854,2.3412697,0.688,3.7539682,0.716,3.9920635,0.678,3.1269841,1.533,1.7698413,0.322,3.3253968,0.834,0.34126985,1.586,2.3015873,1.185,0.015873017,1.221,0.2857143,-0.006,0,1
hiphop,0.782,2.420635,0.628,2.5238094,0.776,3.2698412,0.724,1.9285715,0.665,3.6190476,0.692,3.5,0.674,1.4761904,1.163,1.6904762,0.349,2.3809524,0.647,0.30952382,1.338,2.2142856,0.952,0,0.99,0.25396827,-0.006,0,1
hiphop,0.869,1.6825397,0.626,2.952381,0.791,3.6507936,0.757,2.1031747,0.675,3.5079365,0.7,3.6111112,0.674,2.1904762,1.309,1.7539682,0.287,3.1666667,0.735,0.35714287,1.464,2.1349206,1.054,0.007936508,1.079,0.21428572,-0.006,0,1
hiphop,0.821,2.0555556,0.614,2.484127,0.808,3.1904762,0.739,1.9206349,0.678,3.3412697,0.713,3.1746032,0.68,0.8492063,1.133,2.3412697,0.344,1.8095238,0.654,0.9126984,1.399,2.563492,0.914,0,0.963,0.42063493,-0.006,0,1
hiphop,0.809,2.0555556,0.588,2.3730159,0.77,3.047619,0.694,1.6984127,0.665,2.920635,0.706,2.936508,0.697,0.30952382,1.076,2.8968253,0.364,1.2063493,0.577,0.8333333,1.335,3.0952382,0.85,0.06349207,0.932,0.75396824,-0.006,0,1
hiphop,0.805,2.2301588,0.62,2.7301588,0.784,3.515873,0.731,1.8412699,0.685,3.2539682,0.696,3.4761906,0.665,1.7698413,1.233,2.1746032,0.292,2.3492064,0.641,0.5555556,1.437,2.6111112,1.031,0.24603175,1.075,0.35714287,-0.006,0,1
hiphop,0.839,2.1269841,0.637,2.8253968,0.804,3.579365,0.752,2.0555556,0.661,3.5,0.712,3.5396826,0.679,1.9206349,1.279,1.8968254,0.321,2.9603174,0.768,0.32539684,1.456,2.2539682,1.018,0,1.052,0.20634921,-0.006,0,1
hiphop,0.852,1.9523809,0.678,3.1507936,0.796,3.936508,0.82,2.5396826,0.673,4.2063494,0.725,3.9682539,0.686,3.7936509,1.688,1.6904762,0.327,4.071429,0.909,0.23015873,1.6,2.3333333,1.361,0.45238096,1.415,0.6111111,-0.006,0,1
hiphop,0.824,2.1587303,0.61,2.5317461,0.808,3.1984127,0.724,1.8174603,0.672,3.0873015,0.687,3.2857144,0.693,0.82539684,1.173,2.3095238,0.284,2.7539682,0.647,0.42063493,1.43,2.8095238,0.935,0,0.955,0.20634921,-0.006,0,1
hiphop,0.805,2.2777777,0.618,2.6111112,0.802,3.3492064,0.811,2.1587303,0.68,3.5555556,0.674,3.9047618,0.677,2.2698412,1.325,2.1984127,0.275,2.5873015,0.666,0.43650794,1.512,2.6507936,1.03,0.22222222,1.084,0.5555556,-0.006,0,1
hiphop,0.875,1.6746032,0.613,2.7063491,0.774,3.4126985,0.748,1.9523809,0.667,3.6349206,0.702,3.3968253,0.646,2.2380953,1.235,1.7936507,0.269,2.7857144,0.704,0.44444445,1.404,2.3730159,1.024,0,1.049,0.34126985,-0.006,0,1
hiphop,0.854,1.9126984,0.676,3.0396826,0.811,3.8412697,0.847,2.5238094,0.68,4.111111,0.724,3.9920635,0.679,3.436508,1.603,1.7936507,0.343,3.8888888,0.899,0.3968254,1.567,2.4047618,1.246,0.3888889,1.283,0.53174603,-0.006,0,1
hiphop,0.88,1.6031746,0.637,2.9285715,0.805,3.6984127,0.782,2.3650794,0.677,3.8174603,0.73,3.5396826,0.668,2.7777777,1.444,1.8015873,0.315,3.3650794,0.727,0.3888889,1.521,2.2777777,1.176,0,1.198,0.15873016,-0.006,0,1
hiphop,0.843,2.015873,0.664,2.8412697,0.825,3.6825397,0.832,2.5873015,0.646,3.9285715,0.728,3.9603174,0.715,2.579365,1.539,2.0873015,0.328,3.3650794,0.847,0.5793651,1.656,2.7777777,1.126,0.4047619,1.183,0.73015875,-0.006,0,1
hiphop,0.874,1.5476191,0.658,3.2222223,0.792,3.9126985,0.833,2.5,0.678,3.936508,0.734,3.8253968,0.656,3.5238094,1.64,1.6904762,0.299,3.4761906,0.846,0.22222222,1.586,2.3888888,1.3,0.023809524,1.365,0.41269842,-0.006,0,1
hiphop,0.843,1.9126984,0.67,3.0238094,0.838,3.6190476,0.839,2.4047618,0.694,3.8650794,0.746,3.6507936,0.68,3.2380953,1.543,1.7142857,0.33,3.7539682,0.853,0.26984128,1.623,2.2063491,1.19,0.007936508,1.227,0.18253969,-0.006,0,1
hiphop,0.816,2.3095238,0.661,3.2698412,0.789,3.8968253,0.799,2.7539682,0.693,4.047619,0.703,4.174603,0.697,4.2222223,1.866,1.6349206,0.281,4.031746,0.944,0.6825397,1.755,2.0714285,1.464,0.023809524,1.496,0.3888889,-0.006,0,1
hiphop,0.814,2.2857144,0.602,2.6269841,0.758,3.2857144,0.678,1.7142857,0.671,3.2301588,0.69,3.3253968,0.631,1.468254,1.087,1.6190476,0.291,2.2539682,0.547,0.17460318,1.249,2.0238094,0.946,0,0.963,0.1984127,-0.005,0,1
hiphop,0.878,1.6349206,0.674,3.0555556,0.815,3.6984127,0.84,2.5555556,0.684,4.0396824,0.706,4.0396824,0.681,3.2857144,1.635,1.8492063,0.303,3.2936509,0.824,0.35714287,1.6,2.6507936,1.268,0.11904762,1.335,0.5873016,-0.006,0,1
hiphop,0.857,1.9206349,0.647,3.2777777,0.807,3.7936509,0.799,2.7380953,0.678,4.1904764,0.724,4.1031747,0.676,3.8095238,1.674,1.6190476,0.304,3.9126985,0.89,0.31746033,1.657,2.047619,1.329,0.3968254,1.376,0.515873,-0.006,0,1
hiphop,0.844,2.1269841,0.632,2.7619047,0.8,3.436508,0.721,2.2857144,0.668,3.7063491,0.716,3.5555556,0.663,2.2142856,1.249,1.7380953,0.316,3.2222223,0.715,0.2936508,1.358,2.5396826,1.039,0,1.058,0.21428572,-0.006,0,1
hiphop,0.861,1.8730159,0.672,3.2619047,0.798,3.9603174,0.816,2.6904762,0.672,3.9761906,0.738,3.7698412,0.68,3.9682539,1.697,1.5396825,0.314,4.031746,0.908,0.23809524,1.666,1.9841269,1.367,0.44444445,1.425,0.54761904,-0.006,0,1
hiphop,0.852,1.8015873,0.694,3.1190476,0.821,3.8015873,0.836,2.6349206,0.682,3.8333333,0.72,3.9761906,0.706,3.1190476,1.527,1.8015873,0.422,4.071429,0.905,0.24603175,1.563,2.2936509,1.186,0.015873017,1.231,0.26190478,-0.005,0,1
hiphop,0.868,1.7698413,0.657,3.2380953,0.797,3.8888888,0.817,2.6984127,0.684,3.984127,0.732,4.0079365,0.679,3.952381,1.688,1.4047619,0.303,3.8492064,0.904,0.30952382,1.62,1.8650794,1.293,0.36507937,1.344,0.5873016,-0.006,0,1
hiphop,0.849,1.9603175,0.659,3.0873015,0.826,3.7380953,0.83,2.3888888,0.682,3.7142856,0.682,4.0634923,0.692,2.6746032,1.486,2.3015873,0.338,3.3333333,0.852,0.71428573,1.57,2.8333333,1.15,0,1.212,0.5873016,-0.006,0,1
hiphop,0.861,1.8730159,0.591,2.5317461,0.759,3.2222223,0.673,1.7857143,0.664,3.484127,0.694,3.2857144,0.633,1.5396825,1.094,1.6904762,0.279,2.1984127,0.569,0.2936508,1.28,1.8888888,0.953,0,0.981,0.21428572,-0.005,0,1
hiphop,0.885,1.5396825,0.639,2.9682539,0.792,3.7460318,0.776,2.1507936,0.675,3.8888888,0.732,3.6507936,0.658,2.7777777,1.437,1.8015873,0.29,3.015873,0.776,0.35714287,1.481,2.3809524,1.155,0,1.173,0.36507937,-0.006,0,1
hiphop,0.826,2.0317461,0.62,2.7222223,0.779,3.452381,0.715,1.9523809,0.671,3.2460318,0.698,3.6507936,0.643,1.8095238,1.202,1.7142857,0.295,2.6111112,0.655,0.2857143,1.345,1.9206349,1.003,0,1.043,0.26190478,-0.005,0,1
hiphop,0.847,2.015873,0.67,3.357143,0.786,4.095238,0.81,2.6507936,0.697,4.0793653,0.735,4.0793653,0.679,3.5555556,1.665,1.7301587,0.362,4.0079365,0.933,0.25396827,1.616,2.2380953,1.306,0,1.36,0.1984127,-0.006,0,1
hiphop,0.804,2.3015873,0.661,2.8095238,0.84,3.452381,0.775,2.1190476,0.676,3.5873015,0.72,3.452381,0.701,1.7539682,1.31,2.2698412,0.368,2.6031747,0.769,0.53968257,1.483,2.5238094,0.994,0,1.052,0.42063493,-0.005,0,1
hiphop,0.841,2.0555556,0.636,2.642857,0.806,3.2063491,0.729,1.9285715,0.667,3.452381,0.727,3.1825397,0.684,1.5634921,1.188,2.1031747,0.301,2.6507936,0.629,0.32539684,1.405,2.4920635,1.01,0,1.033,0.20634921,-0.006,0,1
hiphop,0.822,2.1825397,0.664,3.420635,0.798,4.111111,0.816,2.6507936,0.682,4.0634923,0.711,4.301587,0.713,3.6666667,1.655,1.6825397,0.37,4.2380953,0.974,0.26984128,1.595,2.0873015,1.298,0.14285715,1.343,0.47619048,-0.006,0,1
hiphop,0.843,2.0396826,0.606,2.6031747,0.759,3.3333333,0.679,1.6428572,0.666,3.2460318,0.706,3.0873015,0.64,1.2539682,1.103,1.8809524,0.294,2.2142856,0.642,0.4047619,1.313,2.1111112,0.917,0,0.968,0.23809524,-0.005,0,1
hiphop,0.8,2.3015873,0.621,2.6666667,0.793,3.2222223,0.714,1.7936507,0.66,3.4603174,0.724,3.2380953,0.635,1.7857143,1.16,1.7936507,0.298,2.7460318,0.678,0.41269842,1.324,1.8809524,0.944,0,0.979,0.17460318,-0.006,0,1
hiphop,0.807,2.2539682,0.66,3.1031747,0.837,3.6746032,0.769,2.1666667,0.676,3.4047618,0.704,3.5396826,0.691,2.1190476,1.317,2.0079365,0.34,2.8412697,0.756,0.34126985,1.498,2.4603174,1.016,0,1.074,0.42063493,-0.005,0,1
hiphop,0.883,1.5952381,0.665,3.3015873,0.795,3.9126985,0.802,2.5873015,0.691,3.8333333,0.739,3.952381,0.672,3.5396826,1.683,1.7063493,0.302,3.5714285,0.873,0.2936508,1.615,2.563492,1.333,0.11904762,1.407,0.5873016,-0.005,0,1
hiphop,0.794,2.2777777,0.594,2.3730159,0.744,3.0317461,0.615,1.3333334,0.646,3.1111112,0.694,2.9682539,0.602,0.86507934,0.924,1.5714285,0.294,1.7777778,0.52,0.1904762,1.136,1.7301587,0.846,0,0.875,0.16666667,-0.005,0,1
hiphop,0.851,2.0238094,0.599,2.7380953,0.767,3.3650794,0.691,1.8968254,0.667,3.3412697,0.702,3.2698412,0.65,1.6904762,1.174,1.9047619,0.292,2.563492,0.651,0.3968254,1.351,2,0.981,0,1.013,0.13492064,-0.006,0,1
hiphop,0.841,2.063492,0.612,2.4444444,0.806,3.0396826,0.711,2.0317461,0.68,3.1507936,0.728,3.015873,0.688,1.1190476,1.155,2.3888888,0.313,2.2777777,0.626,0.7063492,1.416,2.484127,0.935,0,0.982,0.26190478,-0.006,0,1
hiphop,0.76,2.6904762,0.709,3.015873,0.851,3.7222223,0.854,2.6349206,0.682,3.952381,0.714,3.8174603,0.735,2.436508,1.496,2.0555556,0.411,3.2857144,0.888,0.6111111,1.625,2.7222223,1.115,0.007936508,1.226,0.64285713,-0.006,0,1
hiphop,0.882,1.6825397,0.649,2.8888888,0.803,3.6111112,0.786,2.0714285,0.669,3.563492,0.722,3.452381,0.679,2.3174603,1.347,1.7777778,0.288,3.0238094,0.758,0.34920636,1.481,2.3809524,1.072,0.031746034,1.116,0.3015873,-0.006,0,1
hiphop,0.811,2.1825397,0.629,2.8650794,0.809,3.579365,0.752,2.047619,0.695,3.4285715,0.721,3.7857144,0.646,2.3888888,1.311,1.7380953,0.283,3.1111112,0.717,0.32539684,1.403,1.9126984,1.075,0,1.098,0.07936508,-0.006,0,1
hiphop,0.861,1.7619047,0.621,2.6190476,0.793,3.2460318,0.769,1.7857143,0.671,3.2380953,0.721,3.1587303,0.649,1.8253968,1.243,2.5396826,0.297,2.3174603,0.697,0.6825397,1.471,2.8968253,0.965,0.015873017,1.006,0.18253969,-0.006,0,1
hiphop,0.798,2.3730159,0.611,2.7222223,0.765,3.547619,0.708,1.8571428,0.687,3.1825397,0.697,3.3809524,0.659,1.6984127,1.151,1.7857143,0.298,2.5317461,0.635,0.2936508,1.313,2.3809524,0.978,0,1.028,0.24603175,-0.006,0,1
hiphop,0.863,1.6031746,0.641,3.0238094,0.815,3.5714285,0.775,2.3253968,0.689,3.8015873,0.718,3.579365,0.666,2.6825397,1.397,1.7063493,0.299,3.2460318,0.769,0.23809524,1.403,2.1904762,1.145,0.015873017,1.174,0.15873016,-0.006,0,1
hiphop,0.804,2.079365,0.576,2.2857144,0.724,2.9682539,0.615,1.1507937,0.672,2.6984127,0.715,2.7222223,0.62,0.1984127,0.91,1.9365079,0.308,1.1269841,0.49,0.52380955,1.162,2.1111112,0.817,0,0.862,0.34126985,-0.006,0,1
hiphop,0.861,1.8095238,0.575,2.2777777,0.741,2.8968253,0.705,1.6190476,0.654,3.3412697,0.705,3.2142856,0.614,1.5396825,1.08,1.7380953,0.245,1.9841269,0.533,0.37301588,1.276,2.0238094,0.921,0.007936508,0.941,0.22222222,-0.006,0,1
hiphop,0.863,1.8253968,0.612,2.6904762,0.765,3.3809524,0.718,1.8888888,0.657,3.452381,0.711,3.3650794,0.663,1.7777778,1.168,1.6587301,0.306,2.6349206,0.635,0.23015873,1.301,2.7380953,0.995,0.071428575,1.023,0.35714287,-0.006,0,1
hiphop,0.831,2.1349206,0.64,2.8253968,0.814,3.5396826,0.796,1.9841269,0.661,3.5317461,0.715,3.3968253,0.709,2.0079365,1.254,1.7460318,0.35,2.3730159,0.705,0.63492066,1.49,2.4126985,0.977,0.41269842,1.054,0.82539684,-0.006,0,1
hiphop,0.842,1.9761904,0.638,2.857143,0.805,3.547619,0.751,1.9920635,0.688,3.3650794,0.707,3.3650794,0.652,2.142857,1.263,1.8015873,0.321,2.8015873,0.741,0.43650794,1.406,2.2142856,1.016,0,1.051,0.2777778,-0.005,0,1
hiphop,0.869,1.7619047,0.681,3.3253968,0.809,3.984127,0.831,2.7460318,0.659,4.269841,0.752,3.920635,0.698,3.1984127,1.588,1.7301587,0.42,4.1190476,0.925,0.33333334,1.497,2.547619,1.245,0,1.28,0.21428572,-0.006,0,1
hiphop,0.855,1.968254,0.584,2.357143,0.732,3.015873,0.616,1.2936507,0.659,3.047619,0.716,2.8888888,0.611,0.74603176,0.922,1.5238096,0.288,1.7857143,0.501,0.20634921,1.154,1.7777778,0.853,0,0.887,0.22222222,-0.005,0,1
hiphop,0.806,2.3412697,0.655,3.1031747,0.825,3.7460318,0.806,2.1984127,0.683,3.6190476,0.731,3.5396826,0.709,2.6825397,1.366,1.6111112,0.336,2.9761906,0.757,0.34126985,1.522,2.6746032,1.079,0.47619048,1.122,0.64285713,-0.006,0,1
hiphop,0.803,2.1904762,0.63,2.4444444,0.809,3.142857,0.74,1.7460318,0.693,2.9761906,0.704,3.1507936,0.672,0.7222222,1.108,2.420635,0.335,2.0873015,0.628,0.7222222,1.37,2.563492,0.901,0,0.937,0.24603175,-0.006,0,1
hiphop,0.851,1.6904762,0.658,3.1507936,0.82,3.7380953,0.77,2.1587303,0.657,3.7063491,0.71,3.7063491,0.668,2.8492064,1.421,1.6031746,0.338,3.2142856,0.791,0.25396827,1.467,2.1507936,1.184,0,1.202,0.46031746,-0.006,0,1
hiphop,0.865,1.6825397,0.639,2.920635,0.785,3.6587303,0.74,2.1349206,0.685,3.547619,0.698,3.357143,0.663,2.4285715,1.29,1.5,0.319,3.1825397,0.712,0.1984127,1.406,2.2777777,1.069,0,1.109,0.1904762,-0.006,0,1
hiphop,0.869,1.8730159,0.631,2.857143,0.79,3.515873,0.726,2.1507936,0.683,3.4761906,0.71,3.4920635,0.65,2.3015873,1.299,1.6031746,0.295,3.1666667,0.714,0.25396827,1.389,1.9920635,1.063,0,1.085,0.16666667,-0.006,0,1
hiphop,0.816,2.063492,0.566,2.3174603,0.717,3,0.601,1.1349206,0.672,2.6031747,0.695,2.8650794,0.602,0.5,0.895,1.5873016,0.289,1.4365079,0.485,0.22222222,1.115,1.6111112,0.834,0,0.858,0.14285715,-0.006,0,1
reggae,0.817,1.9920635,0.573,2.2460318,0.729,2.952381,0.649,1.3650794,0.658,2.920635,0.706,2.8253968,0.622,0.7936508,0.973,2.0079365,0.279,1.8174603,0.546,0.34126985,1.213,2.3253968,0.862,0,0.897,0.26190478,-0.006,0,1
reggae,0.864,1.6031746,0.664,3.015873,0.817,3.6587303,0.832,2.5238094,0.674,3.6825397,0.705,3.9682539,0.661,3.0873015,1.527,1.7460318,0.307,3.5079365,0.824,0.26984128,1.506,2.3333333,1.201,0.015873017,1.234,0.15079366,-0.006,0,1
reggae,0.822,1.9603175,0.595,2.452381,0.756,3.2857144,0.737,1.7619047,0.676,3.2619047,0.715,3.3253968,0.652,1.0952381,1.137,2.9444444,0.304,1.9126984,0.603,0.515873,1.386,3.4920635,0.895,0,0.94,0.3809524,-0.006,0,1
reggae,0.809,2.1666667,0.68,2.6031747,0.845,3.3015873,0.79,2.079365,0.664,3.563492,0.694,3.7619047,0.705,1.3015873,1.246,2.1746032,0.355,2.6984127,0.803,0.7936508,1.479,2.484127,0.963,0,1.009,0.36507937,-0.006,0,1
reggae,0.843,1.9126984,0.67,3.0238094,0.838,3.6190476,0.839,2.4047618,0.675,4.0793653,0.722,3.8174603,0.68,3.2380953,1.543,1.7142857,0.33,3.7539682,0.853,0.26984128,1.623,2.2063491,1.19,0.007936508,1.227,0.18253969,-0.006,0,1
reggae,0.877,1.5158731,0.663,3.3333333,0.784,4.0238094,0.805,2.6031747,0.678,3.9920635,0.744,4,0.677,3.579365,1.683,1.7063493,0.32,3.7301588,0.914,0.23015873,1.628,2.6904762,1.377,0.031746034,1.446,0.32539684,-0.006,0,1
reggae,0.864,1.8412699,0.712,3.1984127,0.817,3.9285715,0.842,2.6349206,0.683,3.952381,0.724,3.8253968,0.7,3.3492064,1.57,1.7063493,0.395,4.031746,0.976,0.26984128,1.544,2.2063491,1.218,0.007936508,1.289,0.42063493,-0.006,0,1
reggae,0.86,1.8730159,0.608,2.642857,0.785,3.3015873,0.744,1.9761904,0.646,3.9126985,0.698,3.6269841,0.633,2.5238094,1.31,1.5793651,0.249,2.9682539,0.675,0.1984127,1.378,1.6428572,1.063,0.007936508,1.086,0.15873016,-0.006,0,1
reggae,0.829,2.079365,0.615,2.6190476,0.796,3.4444444,0.765,2.1031747,0.674,3.3174603,0.73,3.1904762,0.704,1.1031746,1.208,2.7698412,0.365,2.0396826,0.715,0.9126984,1.46,3.3650794,0.93,0.031746034,0.999,0.46031746,-0.006,0,1
reggae,0.874,1.5476191,0.658,3.2222223,0.792,3.9126985,0.833,2.5,0.676,4.1031747,0.741,3.9603174,0.656,3.5238094,1.64,1.6904762,0.299,3.4761906,0.846,0.22222222,1.586,2.3888888,1.3,0.023809524,1.365,0.41269842,-0.006,0,1
reggae,0.826,2.0238094,0.622,2.5317461,0.783,3.2142856,0.73,1.7301587,0.682,3.1825397,0.692,3.3650794,0.654,1.3809524,1.159,2.5555556,0.308,2.0873015,0.663,0.6984127,1.37,3.0873015,0.91,0,0.955,0.46031746,-0.006,0,1
reggae,0.783,2.0714285,0.577,2.1349206,0.734,2.8333333,0.644,1.3492063,0.679,2.6825397,0.703,2.8174603,0.629,0.33333334,0.936,2.1666667,0.294,1.3253968,0.484,0.5793651,1.183,2.1825397,0.82,0,0.87,0.23015873,-0.006,0,1
reggae,0.837,1.9523809,0.65,3.2063491,0.802,3.9126985,0.82,2.3968253,0.683,3.8730159,0.741,3.8253968,0.687,3.5396826,1.591,1.6507937,0.302,3.5555556,0.81,0.21428572,1.604,2.4285715,1.305,0.46031746,1.341,0.5,-0.006,0,1
reggae,0.824,1.968254,0.619,2.7301588,0.785,3.5396826,0.839,2.4920635,0.674,4.047619,0.721,3.579365,0.693,2.3095238,1.413,2.0079365,0.323,3.3650794,0.87,0.56349206,1.514,2.5952382,1.063,0.103174604,1.131,0.7380952,-0.006,0,1
reggae,0.856,1.8888888,0.64,2.8492064,0.802,3.563492,0.827,2.3253968,0.676,3.6190476,0.695,3.8492064,0.7,1.9444444,1.367,2.4285715,0.342,2.6746032,0.779,0.5793651,1.534,2.9126985,1.053,0.071428575,1.113,0.5714286,-0.006,0,1
reggae,0.843,1.9523809,0.596,2.420635,0.763,3.063492,0.717,1.6746032,0.673,3.0555556,0.696,3.2619047,0.661,0.82539684,1.147,3.015873,0.33,1.7777778,0.616,0.47619048,1.383,3.5079365,0.888,0,0.927,0.3809524,-0.006,0,1
reggae,0.845,2,0.593,2.4285715,0.769,3.1587303,0.756,1.8174603,0.671,3.2460318,0.702,3.2619047,0.668,1.1904762,1.175,2.7301588,0.295,2.1349206,0.615,0.47619048,1.376,3.2380953,0.925,0,0.966,0.45238096,-0.006,0,1
reggae,0.83,1.9603175,0.6,2.4285715,0.77,3.142857,0.777,1.8095238,0.668,3.3888888,0.711,3.2777777,0.677,1.0714285,1.171,2.3095238,0.321,2.079365,0.671,0.73015875,1.393,2.642857,0.93,0.007936508,0.972,0.34920636,-0.006,0,1
reggae,0.869,1.7222222,0.683,3.0079365,0.818,3.7619047,0.818,2.5555556,0.67,4.015873,0.711,4.047619,0.661,3.4444444,1.55,1.5555556,0.328,4.047619,0.881,0.1904762,1.476,2.0079365,1.262,0.007936508,1.303,0.18253969,-0.006,0,1
reggae,0.821,2.1984127,0.669,3.142857,0.8,3.9920635,0.827,2.436508,0.677,3.9761906,0.724,3.7619047,0.678,3.4285715,1.593,1.8015873,0.305,3.7539682,0.897,0.34126985,1.611,2.357143,1.207,0.45238096,1.236,0.4047619,-0.006,0,1
reggae,0.825,2,0.608,2.6031747,0.785,3.3095238,0.77,2.0873015,0.664,3.4047618,0.693,3.4047618,0.669,1.6984127,1.229,2.1904762,0.303,2.4444444,0.709,0.5873016,1.451,2.5238094,0.962,0.007936508,1.017,0.33333334,-0.006,0,1
reggae,0.858,1.8650794,0.583,2.3333333,0.744,3.0079365,0.696,1.7142857,0.675,3.2380953,0.714,3.1587303,0.635,1.2460318,1.067,1.8492063,0.269,1.9841269,0.564,0.3888889,1.283,2.2777777,0.912,0,0.954,0.36507937,-0.006,0,1
reggae,0.808,2.1904762,0.623,2.4285715,0.776,3.1666667,0.706,1.9126984,0.646,3.1269841,0.723,3.0238094,0.676,0.6031746,1.078,2.3333333,0.351,1.8095238,0.642,0.85714287,1.348,2.4920635,0.878,0.023809524,0.968,0.5,-0.006,0,1
reggae,0.804,2.3015873,0.661,2.8095238,0.84,3.452381,0.775,2.1190476,0.657,3.6904762,0.697,3.6825397,0.701,1.7539682,1.31,2.2698412,0.368,2.6031747,0.769,0.53968257,1.483,2.5238094,0.994,0,1.052,0.42063493,-0.005,0,1
reggae,0.873,1.7142857,0.675,3.047619,0.812,3.7380953,0.813,2.484127,0.691,3.7619047,0.742,3.9603174,0.654,3.4285715,1.555,1.5634921,0.295,3.579365,0.858,0.2936508,1.565,1.9603175,1.253,0.18253969,1.276,0.31746033,-0.006,0,1
reggae,0.868,1.6031746,0.668,3.3095238,0.78,4.0079365,0.817,2.5952382,0.674,4.1825395,0.739,3.7777777,0.675,3.4761906,1.645,1.7619047,0.315,3.6746032,0.861,0.31746033,1.603,2.642857,1.35,0.015873017,1.416,0.34920636,-0.006,0,1
reggae,0.811,2.1031747,0.614,2.3888888,0.797,3.3730159,0.796,2.0238094,0.667,3.563492,0.688,3.3730159,0.715,0.8333333,1.204,2.2222223,0.329,2.436508,0.747,0.84126985,1.389,2.642857,0.949,0.46031746,1.012,0.9285714,-0.006,0,1
reggae,0.84,2.0555556,0.68,2.9682539,0.836,3.6269841,0.806,2.3095238,0.668,3.9761906,0.729,3.6349206,0.685,1.9841269,1.347,2.142857,0.358,3.0873015,0.795,0.44444445,1.519,2.1984127,1.033,0,1.101,0.26190478,-0.005,0,1
reggae,0.861,1.8095238,0.575,2.2777777,0.741,2.8968253,0.705,1.6190476,0.685,3.2460318,0.71,3.2301588,0.614,1.5396825,1.08,1.7380953,0.245,1.9841269,0.533,0.37301588,1.276,2.0238094,0.921,0.007936508,0.941,0.22222222,-0.006,0,1
reggae,0.86,1.8888888,0.669,3.2857144,0.812,3.9761906,0.822,2.6111112,0.679,4,0.723,4.015873,0.691,3.5396826,1.633,1.8015873,0.346,3.9682539,0.97,0.42063493,1.625,2.436508,1.237,0.3968254,1.285,0.52380955,-0.006,0,1
reggae,0.819,2.1349206,0.658,2.7380953,0.836,3.4047618,0.764,2.2301588,0.667,3.4920635,0.718,3.436508,0.704,1.4365079,1.232,1.8968254,0.351,2.7539682,0.712,0.35714287,1.431,2.6031747,0.972,0,1.03,0.3888889,-0.006,0,1
reggae,0.854,1.9126984,0.676,3.0396826,0.811,3.8412697,0.847,2.5238094,0.689,4.174603,0.728,3.9285715,0.679,3.436508,1.603,1.7936507,0.343,3.8888888,0.899,0.3968254,1.567,2.4047618,1.246,0.3888889,1.283,0.53174603,-0.006,0,1
reggae,0.865,1.8412699,0.679,3.4444444,0.801,4.111111,0.828,2.8333333,0.695,3.9920635,0.746,3.8253968,0.716,3.4682539,1.68,1.7222222,0.425,4.2460318,0.958,0.32539684,1.54,2.3809524,1.35,0.023809524,1.4,0.32539684,-0.006,0,1
reggae,0.802,2.3809524,0.638,2.6349206,0.8,3.3015873,0.73,2.2222223,0.679,3.2301588,0.708,3.3730159,0.675,1.8412699,1.224,1.8174603,0.304,2.8412697,0.667,0.35714287,1.398,2.2301588,0.998,0,1.024,0.22222222,-0.006,0,1
