class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,3.8730159,0.877,4.0555553,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.824,4.285714,0.904,3.8492064,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,4.047619,0.929,3.7063491,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,4.0238094,0.881,3.984127,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.833,4.1031747,0.903,3.8730159,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.844,4.071429,0.877,4.142857,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.847,4.0873017,0.866,4.0555553,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.839,4.0793653,0.873,4.174603,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.832,4.1031747,0.889,3.9761906,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.846,4.047619,0.868,4.1349206,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.836,4.0555553,0.902,3.8809524,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.825,4.2777777,0.889,4.015873,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,4.071429,0.881,3.984127,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.835,2.1587303,0.657,2.7063491,0.822,3.4603174,0.853,2.7539682,0.853,3.8492064,0.89,3.8730159,0.754,2.6666667,1.777,2.2698412,0.371,3.2380953,0.996,1.0873016,1.702,2.6190476,1.115,0.15079366,1.22,0.67460316,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.849,3.9603174,0.906,3.8333333,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,4.047619,0.922,3.7539682,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.84,4.047619,0.885,4.142857,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.839,3.936508,0.869,4.174603,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.83,4.0555553,0.887,4,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.847,4.0555553,0.886,4.0079365,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.854,3.9444444,0.894,3.936508,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.844,4.0555553,0.883,4.0793653,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.832,3.9444444,0.875,3.9603174,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.82,4.301587,0.908,3.8253968,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.83,4.3095236,0.863,4.126984,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.836,4.1349206,0.873,4.1507936,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.828,4.2380953,0.932,3.6746032,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.84,4.2619047,0.876,4.0555553,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.825,4.0793653,0.886,3.952381,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.85,4.015873,0.87,4.0634923,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,4.095238,0.91,3.8730159,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.856,3.9603174,0.896,3.920635,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.835,4.1666665,0.888,3.9047618,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.854,3.9444444,0.893,3.9285715,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.841,4.1190476,0.877,4.0793653,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.831,4.111111,0.878,4.0634923,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.829,4.1666665,0.871,4.047619,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.834,3.9047618,0.889,4.015873,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.832,4.0873017,0.901,3.8809524,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.837,4.047619,0.88,4.071429,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.854,4.031746,0.876,4.047619,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.85,3.952381,0.905,3.8730159,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.834,3.9285715,0.863,4.2460318,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.854,3.9603174,0.89,3.9920635,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.844,4.2222223,0.892,3.9761906,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.839,4.1666665,0.878,4.111111,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.85,4,0.865,4.1507936,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.845,3.8015873,0.891,3.9761906,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
rock,0.81,2.2936509,0.642,2.857143,0.809,3.547619,0.836,2.1904762,0.821,4.126984,0.866,4.0793653,0.672,2.6031747,1.659,2.642857,0.327,3.1349206,0.885,0.35714287,1.59,3.1349206,1.052,0.04761905,1.089,0.25396827,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.83,4.0634923,0.901,3.9920635,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.844,3.9682539,0.906,3.920635,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.855,4.0873017,0.928,3.8095238,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.836,4.142857,0.914,3.9126985,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.844,4.1031747,0.877,4.126984,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.856,3.936508,0.913,3.8730159,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.834,4.0873017,0.878,4.142857,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.85,3.9047618,0.903,4.031746,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.839,4.0634923,0.906,3.9682539,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.849,4.142857,0.888,4.0396824,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.851,4.031746,0.888,4.0873017,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.83,4.1666665,0.881,4.095238,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.84,3.9047618,0.905,3.8888888,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.848,4.0238094,0.919,3.8968253,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.835,4.1904764,0.911,3.920635,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.839,4.1349206,0.891,4.0238094,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.849,4.1349206,0.871,4.269841,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.845,4.142857,0.904,3.920635,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.832,4.1190476,0.91,3.8888888,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.845,3.9047618,0.909,3.9603174,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.839,4.111111,0.886,4.0555553,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.847,4.2380953,0.87,4.1190476,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.845,3.8809524,0.88,4.095238,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.854,4,0.869,4.214286,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.843,3.8650794,0.909,3.9603174,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.841,4.2619047,0.903,3.8968253,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.859,4.1031747,0.91,3.8968253,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.844,4.126984,0.902,3.9603174,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.847,3.9603174,0.904,3.9761906,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.851,4.0634923,0.844,4.1666665,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.84,4.3968253,0.881,4.1825395,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.857,3.8809524,0.903,4.0238094,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.844,4.0555553,0.895,4.047619,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.85,4.031746,0.887,4.0396824,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.837,4.15873,0.886,4.0079365,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.853,4.0555553,0.937,3.7777777,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.831,4.071429,0.894,4.0793653,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.851,4.0238094,0.873,4.0079365,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.834,4.2063494,0.897,4.015873,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.852,3.8809524,0.909,3.9682539,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.847,4.2063494,0.909,3.8730159,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.863,3.8174603,0.919,3.8412697,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.824,4.1190476,0.884,4.142857,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.843,4.031746,0.882,4.1190476,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.838,3.952381,0.881,4.047619,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.846,3.952381,0.899,4.031746,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.848,4.1031747,0.904,3.8809524,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.843,4.126984,0.894,4.071429,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.834,4.1349206,0.908,3.9047618,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.844,4.198413,0.923,3.9047618,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
classical,0.849,1.968254,0.628,3.3015873,0.744,4.214286,0.755,2.6031747,0.845,4.015873,0.921,3.8809524,0.703,3.9285715,1.74,1.4444444,0.277,3.5,0.815,0.22222222,1.737,2.079365,1.442,0.5873016,1.504,0.6666667,-0.003,0,3
