class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
hiphop,0.731,2.0873015,0.898,2.6587303,1.118,3.4920635,0.657,1.5238096,0.67,4.198413,0.735,3.9603174,0.855,3.5,0.949,1.2222222,0.596,3.7301588,0.794,0.071428575,1.045,3.6507936,1.046,4.3968253,1.263,3,0,0,2
hiphop,0.693,2.452381,0.789,2.1746032,1.044,2.9761906,0.609,1.0476191,0.692,3.9761906,0.728,4,0.675,2.2301588,0.827,1,0.43,1.6190476,0.637,0.103174604,1.1,3.547619,1.004,4.6825395,1.176,3.6111112,0,0,2
hiphop,0.754,2.063492,0.77,2.5873015,0.994,3.3253968,0.618,1.3888888,0.702,3.8809524,0.717,4.2777777,0.76,1.8571428,0.95,1.1904762,0.479,2.4285715,0.717,0.1904762,1.187,3.2857144,1.093,3.6746032,1.188,3.0555556,0,0,2
hiphop,0.421,2.1984127,0.781,1.3650794,1.161,2.2936509,0.482,0.53174603,0.678,4.2460318,0.682,4.1666665,0.627,3.3650794,0.689,0.35714287,0.365,1.7063493,0.543,0.015873017,0.896,3.2777777,0.959,4.714286,1.135,4.3333335,0,0,2
hiphop,0.499,2.2777777,0.908,1.6269841,1.235,2.5396826,0.517,0.7380952,0.67,3.9285715,0.698,4.174603,0.66,2.579365,0.767,0.65873015,0.424,1.0793651,0.662,0.03968254,1.016,3.2539682,0.977,4.730159,1.143,4.1031747,0,0,2
hiphop,0.569,2.063492,0.732,1.7539682,1.01,2.6349206,0.538,0.84126985,0.69,4.0873017,0.715,3.9682539,0.614,1.9047619,0.729,1.0634921,0.357,1.2857143,0.542,0.06349207,1.038,4.015873,0.993,4.6825395,1.114,3.9682539,0,0,2
hiphop,0.764,2.1587303,0.852,2.6984127,1.026,3.484127,0.72,1.6349206,0.7,3.9682539,0.711,4.1031747,0.762,2.8333333,1.063,1.3492063,0.557,2.9761906,0.84,0.18253969,1.229,3.7063491,1.098,3.7619047,1.255,2.952381,0,0,2
hiphop,0.689,2.079365,0.827,1.968254,1.089,2.7380953,0.594,1.0396825,0.707,4.0793653,0.72,3.8333333,0.678,2.1349206,0.848,1.0158731,0.416,1.5476191,0.648,0.055555556,1.15,3.4920635,1.024,4.3968253,1.176,3.6904762,0,0,2
hiphop,0.531,2.1349206,0.753,1.6269841,1.008,2.452381,0.504,0.76984125,0.666,4.142857,0.736,3.8412697,0.63,1.9444444,0.706,1.1269841,0.384,1.0873016,0.521,0.103174604,1.032,3.7698412,0.981,4.7539682,1.108,3.9761906,0,0,2
hiphop,0.691,2.0714285,0.835,1.9365079,1.125,2.8253968,0.625,1.0396825,0.698,4.0793653,0.726,4.015873,0.648,2.420635,0.882,1.1507937,0.428,1.7380953,0.662,0.015873017,1.154,4.3095236,1,4.7619047,1.159,3.7301588,0,0,2
hiphop,0.585,2.1031747,0.861,1.8253968,1.155,2.7222223,0.615,0.95238096,0.677,4.0238094,0.687,4.071429,0.645,2.3015873,0.86,1.0634921,0.45,1.3492063,0.699,0.03968254,1.144,4.1031747,0.984,4.7619047,1.15,4,0,0,2
hiphop,0.584,2.357143,0.778,1.7698413,1.084,2.7301588,0.583,0.78571427,0.682,4.198413,0.729,3.8809524,0.621,2.6746032,0.774,0.52380955,0.379,1.4126984,0.61,0.007936508,1.019,3.6666667,0.988,4.642857,1.129,4.0555553,0,0,2
hiphop,0.752,2.079365,0.893,2.6349206,1.1,3.3412697,0.65,1.6587301,0.698,4.357143,0.729,3.9920635,0.887,2.8333333,1.016,1.3412699,0.68,3.3492064,0.811,0.14285715,1.11,2.8095238,1.098,3.4603174,1.271,2.515873,0,0,2
hiphop,0.763,2.1190476,0.889,2.920635,1.078,3.6111112,0.694,1.8888888,0.688,3.9761906,0.73,4.111111,0.923,2.920635,1.075,1.5,0.675,3.6825397,0.86,0.21428572,1.174,3.1587303,1.13,3.3730159,1.283,2.452381,0,0,2
hiphop,0.707,2.3095238,0.843,2.2460318,1.083,3.079365,0.668,1.1825397,0.701,3.920635,0.725,3.984127,0.704,2.5396826,0.904,1.0873016,0.456,1.8888888,0.709,0.16666667,1.161,3.4603174,1.008,4.674603,1.213,3.452381,0,0,2
hiphop,0.696,2.3809524,0.868,2.6269841,1.074,3.5714285,0.667,1.3492063,0.687,3.9761906,0.737,4.1031747,0.749,2.6904762,0.935,1.0634921,0.529,2.2619047,0.752,0.15873016,1.079,3.420635,1.048,4.1507936,1.228,3.2301588,0,0,2
hiphop,0.586,2.047619,0.738,1.7619047,0.994,2.6746032,0.516,0.7619048,0.703,3.8730159,0.728,4.0079365,0.62,1.8015873,0.734,0.97619045,0.358,1.3015873,0.514,0.031746034,1.069,3.9761906,0.992,4.7619047,1.114,3.8809524,0,0,2
hiphop,0.529,2.079365,0.817,1.6428572,1.143,2.515873,0.542,0.6904762,0.664,4.34127,0.685,4.1190476,0.614,2.0238094,0.775,0.8888889,0.392,1.3174603,0.599,0,1.083,4.126984,0.992,4.7460318,1.122,4.047619,0,0,2
hiphop,0.737,2.2698412,0.882,2.9285715,1.073,3.6349206,0.681,1.6507937,0.686,4.0873017,0.723,4.0873017,0.855,3.6746032,1.07,1.1825397,0.63,3.9126985,0.837,0.06349207,1.143,3.7460318,1.142,3.2936509,1.28,2.6666667,0,0,2
hiphop,0.785,1.8809524,0.842,2.2460318,1.09,2.8730159,0.665,1.2142857,0.69,3.8730159,0.742,3.857143,0.684,1.7539682,0.989,1.4523809,0.472,1.9444444,0.776,0.11111111,1.336,4.2777777,1.027,4.6666665,1.213,3.4761906,0,0,2
hiphop,0.673,2.3968253,0.871,2.1031747,1.115,2.9126985,0.642,1.1111112,0.694,3.9761906,0.722,3.9682539,0.657,2.8333333,0.876,0.75396824,0.471,1.8809524,0.717,0.03968254,1.116,3.6904762,1.001,4.714286,1.222,3.8968253,0,0,2
hiphop,0.702,2.3412697,0.703,2.079365,0.994,2.8809524,0.549,1.0555556,0.688,3.9285715,0.733,3.8809524,0.659,2.3015873,0.835,1.0476191,0.394,1.9206349,0.571,0.103174604,1.101,3.9761906,1.062,3.7301588,1.133,3.484127,0,0,2
hiphop,0.682,2.4920635,0.815,2.1904762,1.068,3.0873015,0.622,1.1428572,0.693,4.15873,0.727,4.0396824,0.658,2.9285715,0.915,1.1269841,0.438,2.1984127,0.71,0.031746034,1.14,4.357143,1.032,4.2936506,1.198,3.6111112,0,0,2
hiphop,0.76,1.9920635,0.869,2.452381,1.111,3.1825397,0.676,1.2539682,0.685,3.984127,0.742,4.0793653,0.714,2.7142856,0.956,1.2380953,0.509,2.436508,0.802,0.071428575,1.166,4.1904764,1.041,4.285714,1.249,3.2460318,0,0,2
hiphop,0.763,2.0396826,0.874,2.8253968,1.038,3.7063491,0.73,1.5714285,0.7,3.920635,0.743,3.8333333,0.773,2.642857,1.043,1.1984127,0.56,2.7936509,0.842,0.15079366,1.229,3.3809524,1.102,3.7301588,1.268,2.984127,0,0,2
hiphop,0.743,2.2936509,0.898,2.7777777,1.092,3.5317461,0.679,1.5952381,0.704,3.7857144,0.723,4.095238,0.861,3.4603174,1.002,1.3015873,0.622,3.6587303,0.829,0.055555556,1.089,3.6190476,1.086,3.8888888,1.299,2.6746032,0,0,2
hiphop,0.704,2.2777777,0.918,2.3888888,1.155,3.2936509,0.684,1.2380953,0.681,4.0873017,0.711,4.126984,0.776,3.0079365,0.89,1.2539682,0.537,2.1111112,0.776,0.15079366,1.059,3.2301588,0.989,4.65873,1.231,3.420635,0,0,2
hiphop,0.706,2.1904762,0.756,2.1587303,0.993,2.9603174,0.586,1.0555556,0.69,4.111111,0.71,4.071429,0.649,2.0317461,0.845,0.95238096,0.418,1.5952381,0.635,0.11111111,1.131,3.8412697,1.008,4.6904764,1.157,3.6349206,0,0,2
hiphop,0.715,2.2857144,0.84,2.142857,1.091,2.9920635,0.647,1.0476191,0.695,4.111111,0.726,3.9603174,0.67,2.8333333,0.902,0.9206349,0.467,2.1031747,0.7,0.04761905,1.139,4.0238094,1.023,4.4444447,1.206,3.515873,0,0,2
hiphop,0.617,2.3968253,0.708,1.7857143,1.035,2.6031747,0.533,0.7777778,0.678,3.8730159,0.708,4.0079365,0.614,2.0238094,0.806,0.6904762,0.373,1.3650794,0.517,0.055555556,1.108,3.8492064,1.014,4.531746,1.085,3.8253968,0,0,2
hiphop,0.731,2.2936509,0.863,2.4603174,1.09,3.2936509,0.663,1.2936507,0.705,3.7777777,0.707,4.142857,0.73,2.8174603,0.937,1.1587301,0.49,2.3253968,0.771,0.071428575,1.126,3.8253968,1.049,4.571429,1.219,3.4126985,0,0,2
hiphop,0.747,2.047619,0.88,2.7222223,1.055,3.4920635,0.703,1.5079365,0.696,3.984127,0.745,4.031746,0.695,2.8015873,1.014,1.0793651,0.544,2.7460318,0.849,0.06349207,1.203,4.15873,1.06,4.1825395,1.285,3.2380953,0,0,2
hiphop,0.496,1.9365079,0.706,1.4920635,1.004,2.3730159,0.47,0.6904762,0.688,3.984127,0.702,3.9682539,0.613,1.7936507,0.712,0.8333333,0.339,0.8968254,0.511,0.06349207,1.042,3.7142856,0.994,4.7539682,1.083,4.0873017,0,0,2
hiphop,0.444,2.3095238,0.782,1.4285715,1.149,2.4047618,0.508,0.56349206,0.695,3.9126985,0.678,4.1507936,0.596,2.4047618,0.717,0.73015875,0.323,0.7777778,0.542,0.015873017,0.985,3.8809524,0.973,4.7063494,1.106,4.2777777,0,0,2
hiphop,0.612,2.0396826,0.823,1.8571428,1.142,2.7142856,0.548,0.86507934,0.705,3.8809524,0.666,4.3492064,0.67,2.2539682,0.811,0.95238096,0.444,1.1746032,0.605,0.055555556,1.09,3.515873,0.997,4.595238,1.135,3.8730159,0,0,2
hiphop,0.443,1.9841269,0.71,1.4047619,1.093,2.2539682,0.486,0.54761904,0.676,4.174603,0.694,4.0238094,0.617,2.8333333,0.72,0.82539684,0.301,0.86507934,0.47,0.015873017,1.014,3.9920635,0.975,4.730159,1.092,4.3095236,0,0,2
hiphop,0.552,2.0714285,0.749,1.6904762,1.083,2.4761906,0.567,0.75396824,0.686,3.9603174,0.716,4.0079365,0.617,2.3174603,0.824,0.7380952,0.378,1.2619047,0.553,0.03968254,1.109,3.9047618,1,4.6666665,1.113,4.1349206,0,0,2
hiphop,0.731,2.1825397,0.815,2.6031747,1.056,3.357143,0.675,1.3412699,0.692,4.214286,0.751,3.8333333,0.71,2.7380953,0.963,1.1269841,0.486,2.4682539,0.744,0.14285715,1.179,3.8888888,1.073,4.071429,1.233,3.2301588,0,0,2
hiphop,0.572,1.8968254,0.685,1.8174603,0.908,2.6587303,0.461,0.75396824,0.661,4.3095236,0.707,4.095238,0.603,1.8095238,0.692,0.9126984,0.355,1.2936507,0.505,0.031746034,1.029,4.0238094,0.999,4.595238,1.114,3.8253968,0,0,2
hiphop,0.615,2.2857144,0.774,1.8253968,1.064,2.6825397,0.545,0.88095236,0.669,4.230159,0.73,3.8968253,0.642,2.2777777,0.807,0.86507934,0.396,1.4444444,0.588,0.11904762,1.086,3.8888888,1.002,4.7619047,1.126,3.9047618,0,0,2
hiphop,0.772,2.063492,0.908,2.484127,1.099,3.2380953,0.719,1.3571428,0.694,4.047619,0.755,3.8015873,0.734,2.2936509,0.99,1.1984127,0.523,2.4285715,0.823,0.071428575,1.252,3.7063491,1.056,4.0079365,1.288,3.1904762,0,0,2
hiphop,0.575,2.0952382,0.734,1.7301587,1.004,2.5714285,0.514,0.78571427,0.705,3.8412697,0.67,4.174603,0.605,1.9206349,0.759,0.8492063,0.361,1.1984127,0.533,0.08730159,1.081,3.9126985,1.001,4.65873,1.117,4.0396824,0,0,2
hiphop,0.359,1.9365079,0.664,1.2063493,1.019,2.1190476,0.445,0.42857143,0.67,4.0873017,0.682,4.126984,0.584,2.4920635,0.694,0.7222222,0.268,0.71428573,0.442,0.023809524,0.961,3.6825397,0.974,4.698413,1.058,4.301587,0,0,2
hiphop,0.649,2.3492064,0.74,1.9285715,1.021,2.7936509,0.53,0.86507934,0.701,4.0079365,0.702,4.111111,0.626,2.5317461,0.821,0.78571427,0.396,1.968254,0.582,0.007936508,1.077,4.0238094,1.018,4.6190476,1.131,3.7380953,0,0,2
hiphop,0.706,2.4285715,0.804,2.3333333,1.052,3.2539682,0.603,1.1904762,0.696,3.9285715,0.699,4.1031747,0.727,2.579365,0.92,0.97619045,0.472,2.1507936,0.666,0.06349207,1.132,3.3809524,1.072,3.7460318,1.195,3.2222223,0,0,2
hiphop,0.751,2.0873015,0.842,2.6746032,1.078,3.5079365,0.675,1.4444444,0.695,4.1031747,0.711,4.0793653,0.772,2.7777777,0.979,1.2698413,0.528,2.547619,0.793,0.14285715,1.163,3.7777777,1.075,4.0238094,1.229,3.0238094,0,0,2
hiphop,0.74,2.1031747,0.879,2.6349206,1.095,3.4047618,0.704,1.4365079,0.674,4.1666665,0.731,3.7698412,0.759,2.6031747,1.006,1.1269841,0.546,2.7698412,0.83,0.07936508,1.18,3.6587303,1.055,4.142857,1.262,3.0317461,0,0,2
hiphop,0.535,2.1825397,0.742,1.6825397,1.056,2.5238094,0.533,0.7777778,0.68,4.111111,0.694,4.0873017,0.598,2.0952382,0.777,0.71428573,0.378,1.2063493,0.568,0.04761905,1.07,3.920635,1.001,4.6666665,1.128,4.031746,0,0,2
hiphop,0.728,2.2380953,0.795,2.2698412,1.032,3.1111112,0.617,1.2142857,0.69,4.214286,0.711,4.015873,0.68,2.2539682,0.899,1.0714285,0.465,1.8809524,0.692,0.13492064,1.132,3.8492064,1.025,4.214286,1.168,3.547619,0,0,2
hiphop,0.744,1.9761904,0.804,2.047619,1.075,2.7936509,0.608,1.0952381,0.686,4,0.681,4.3809524,0.697,1.9206349,0.843,1.1269841,0.439,1.3412699,0.636,0.1904762,1.128,3.4285715,1.017,4.2777777,1.147,3.6111112,0,0,2
hiphop,0.704,2.2936509,0.797,2.1031747,1.056,2.8968253,0.656,1.1746032,0.675,4.2777777,0.702,4.1031747,0.62,2.484127,0.903,0.8492063,0.435,1.8730159,0.703,0.04761905,1.169,4.0396824,1.016,4.6666665,1.17,3.8492064,0,0,2
hiphop,0.462,1.7142857,0.599,1.3095238,0.889,2.1825397,0.436,0.53968257,0.676,4.047619,0.716,3.9603174,0.557,1.968254,0.722,0.74603176,0.257,0.9047619,0.416,0.023809524,1.038,3.9682539,1.004,4.5238094,1.055,4.071429,0,0,2
hiphop,0.545,2.2857144,0.827,1.6587301,1.137,2.6111112,0.578,0.8095238,0.666,4.174603,0.703,4.2619047,0.617,2.3412697,0.772,0.6666667,0.395,1.1746032,0.639,0,1.037,3.8333333,0.977,4.7380953,1.145,4.126984,0,0,2
hiphop,0.707,2.2936509,0.81,2.2460318,1.05,3.0714285,0.633,1.1428572,0.707,4.0396824,0.726,4.0793653,0.663,2.3730159,0.91,1.0714285,0.458,2.1190476,0.7,0.071428575,1.167,4.198413,1.029,4.5238094,1.205,3.3968253,0,0,2
hiphop,0.466,2.0238094,0.758,1.468254,1.094,2.3492064,0.501,0.67460316,0.683,3.8174603,0.724,3.9603174,0.612,2.4920635,0.728,0.7222222,0.338,1.0238096,0.571,0.03968254,0.983,3.6904762,0.987,4.7539682,1.116,4.1031747,0,0,2
hiphop,0.776,1.9523809,0.87,2.8492064,1.043,3.6190476,0.698,1.7142857,0.711,3.920635,0.753,3.857143,0.861,3.3730159,1.086,1.2460318,0.577,3.5396826,0.867,0.055555556,1.19,3.9047618,1.177,2.9603174,1.295,2.6507936,0,0,2
hiphop,0.766,2.0952382,0.831,3.063492,0.991,3.9126985,0.708,1.7380953,0.712,4.126984,0.735,4.301587,0.792,3.7460318,1.121,1.0634921,0.603,3.7698412,0.885,0.04761905,1.181,3.984127,1.15,3.2063491,1.297,2.4761906,0,0,2
hiphop,0.585,2.2619047,0.86,1.7698413,1.2,2.6507936,0.592,0.9047619,0.682,4.1904764,0.698,3.952381,0.64,2.5,0.85,0.9206349,0.474,1.1825397,0.698,0.071428575,1.115,4.0634923,0.99,4.7619047,1.142,4.0238094,0,0,2
hiphop,0.699,2.3650794,0.839,2.2142856,1.1,3.1666667,0.622,1.1111112,0.683,4.285714,0.724,3.8412697,0.66,2.4126985,0.899,0.96825397,0.489,2.1111112,0.748,0.031746034,1.124,3.9444444,1.023,4.6190476,1.19,3.7380953,0,0,2
hiphop,0.723,2.1111112,0.841,2.6746032,1.059,3.5396826,0.678,1.3730159,0.681,3.8809524,0.721,4,0.752,2.563492,0.977,1.2619047,0.502,2.6587303,0.793,0.06349207,1.166,4.0793653,1.064,4.3095236,1.247,3.047619,0,0,2
hiphop,0.579,2.4126985,0.837,1.9444444,1.153,2.952381,0.558,0.7936508,0.697,3.9603174,0.725,3.9603174,0.665,2.6190476,0.773,0.53174603,0.454,1.3650794,0.639,0.03968254,1.004,3.3015873,0.97,4.7539682,1.139,3.8888888,0,0,2
hiphop,0.681,2.015873,0.811,1.9285715,1.061,2.7619047,0.606,0.97619045,0.664,4.111111,0.711,4.0396824,0.67,2.0238094,0.872,1.0476191,0.458,1.4047619,0.678,0.24603175,1.192,3.5952382,1.01,4.6666665,1.172,3.7698412,0,0,2
hiphop,0.765,2.0079365,0.825,3.1031747,0.996,3.8333333,0.694,1.8333334,0.695,3.9920635,0.736,3.9444444,0.834,3.1746032,1.111,1.5396825,0.576,3.2619047,0.894,0.15873016,1.236,4.047619,1.196,2.8174603,1.308,2.1587303,0,0,2
hiphop,0.639,2.3174603,0.869,1.9285715,1.147,2.8095238,0.642,1.0079365,0.69,3.9682539,0.754,3.8333333,0.631,2.2777777,0.875,0.9047619,0.443,1.5714285,0.72,0.015873017,1.131,4.0634923,0.985,4.7619047,1.176,3.9285715,0,0,2
hiphop,0.56,2.1507936,0.752,1.6904762,1.039,2.5555556,0.547,0.82539684,0.686,4.0238094,0.698,4.015873,0.595,1.8888888,0.785,0.93650794,0.368,1.1825397,0.52,0.11904762,1.126,4.0873017,1.002,4.7619047,1.122,4.031746,0,0,2
hiphop,0.746,2.2460318,0.883,2.6111112,1.095,3.436508,0.682,1.6190476,0.696,4.1825395,0.747,3.8888888,0.843,3.357143,1.003,1.3333334,0.58,3.4603174,0.812,0.16666667,1.084,3.452381,1.079,4.0873017,1.279,2.8333333,0,0,2
hiphop,0.757,2.063492,0.844,2.6507936,1.068,3.3412697,0.689,1.4761904,0.702,3.9126985,0.73,4.1904764,0.765,2.4444444,0.991,1.2539682,0.555,2.357143,0.805,0.13492064,1.19,3.6666667,1.055,4.4444447,1.217,2.9920635,0,0,2
hiphop,0.419,1.9841269,0.78,1.3809524,1.135,2.2619047,0.485,0.5555556,0.677,4.015873,0.717,3.8015873,0.623,2.7222223,0.701,0.78571427,0.332,0.9285714,0.568,0.015873017,0.952,3.7619047,0.972,4.714286,1.114,4.1825395,0,0,2
hiphop,0.725,2.3333333,0.8,2.4047618,1.032,3.0952382,0.65,1.3095238,0.701,3.7777777,0.708,4.111111,0.675,2.6746032,0.949,1.1031746,0.482,2.357143,0.731,0.11111111,1.196,4,1.043,4.4761906,1.212,3.3650794,0,0,2
hiphop,0.705,2.1507936,0.859,2.1111112,1.096,3.0396826,0.628,1.1111112,0.685,4.071429,0.699,3.952381,0.629,2.3968253,0.902,0.76984125,0.481,1.8968254,0.736,0.015873017,1.168,4.031746,1.028,4.373016,1.183,3.8650794,0,0,2
hiphop,0.756,2.1587303,0.839,2.8412697,1.011,3.7380953,0.672,1.7539682,0.702,3.8174603,0.753,3.9047618,0.815,3.3730159,1.075,1.4047619,0.591,3.2460318,0.863,0.17460318,1.177,4.0079365,1.173,2.7777777,1.276,2.3412697,0,0,2
hiphop,0.753,2.1825397,0.855,2.3095238,1.062,3.1904762,0.684,1.3730159,0.703,4.071429,0.73,4.047619,0.691,2.515873,0.975,1.1825397,0.486,2.4047618,0.767,0.15079366,1.201,4.047619,1.052,4.2619047,1.233,3.2936509,0,0,2
hiphop,0.739,2.0952382,0.851,2.3333333,1.085,3.2142856,0.684,1.2142857,0.684,4.285714,0.726,4.0238094,0.67,2.6507936,0.965,1.0158731,0.518,2.2222223,0.797,0.103174604,1.207,4.071429,1.038,4.34127,1.213,3.547619,0,0,2
hiphop,0.729,2.1825397,0.794,2.2380953,1.068,3.1587303,0.621,1.0555556,0.675,4.071429,0.729,3.9761906,0.67,2.3174603,0.896,1.0079365,0.457,1.8174603,0.678,0.11904762,1.158,3.7619047,0.996,4.7460318,1.153,3.5714285,0,0,2
hiphop,0.614,2.2698412,0.863,1.8333334,1.138,2.6666667,0.584,0.88095236,0.692,3.8968253,0.715,3.9285715,0.639,2.2936509,0.848,0.8730159,0.432,1.2301587,0.65,0.07936508,1.139,3.8809524,1.003,4.7619047,1.178,4,0,0,2
hiphop,0.686,2.4444444,0.847,2.2698412,1.138,3.1111112,0.651,1.1587301,0.676,4.214286,0.748,3.9761906,0.697,2.8809524,0.888,0.96825397,0.478,1.9126984,0.71,0.071428575,1.079,3.9603174,0.998,4.642857,1.162,3.4603174,0,0,2
hiphop,0.734,2.3650794,0.865,2.1825397,1.097,2.984127,0.672,1.2539682,0.697,4.095238,0.745,3.8809524,0.655,2.3174603,0.94,1.0952381,0.466,1.8412699,0.751,0.14285715,1.216,4.0396824,1.029,4.4444447,1.234,3.579365,0,0,2
hiphop,0.744,2.1111112,0.807,2.2380953,1.055,3.1031747,0.639,1.1428572,0.697,3.9047618,0.737,3.8888888,0.675,2.2936509,0.883,1.0476191,0.464,1.8015873,0.684,0.0952381,1.137,3.8730159,1.021,4.373016,1.178,3.515873,0,0,2
hiphop,0.772,1.968254,0.851,3.015873,1.001,3.7857144,0.716,1.8968254,0.707,4.0873017,0.736,3.9603174,0.883,2.7936509,1.116,1.5079365,0.611,3.2380953,0.884,0.21428572,1.196,3.642857,1.207,2.420635,1.3,2.1746032,0,0,2
hiphop,0.639,2.3174603,0.869,1.9285715,1.147,2.8095238,0.642,1.0079365,0.67,4.2460318,0.704,4.0634923,0.631,2.2777777,0.875,0.9047619,0.443,1.5714285,0.72,0.015873017,1.131,4.0634923,0.985,4.7619047,1.176,3.9285715,0,0,2
hiphop,0.599,2.1904762,0.772,1.7857143,1.081,2.6984127,0.567,0.9047619,0.695,4.047619,0.695,3.9285715,0.629,2.1269841,0.795,0.96031743,0.406,1.4920635,0.618,0.023809524,1.09,4.1190476,0.995,4.7619047,1.123,3.9285715,0,0,2
hiphop,0.524,2.0873015,0.66,1.7142857,0.889,2.6825397,0.445,0.7222222,0.699,4.0634923,0.701,3.9761906,0.596,1.5634921,0.675,0.84126985,0.347,1.2380953,0.459,0.023809524,1.015,3.8968253,1.021,4.230159,1.094,3.8650794,0,0,2
hiphop,0.755,2.1587303,0.869,2.4603174,1.063,3.2857144,0.695,1.3730159,0.696,4.0396824,0.724,4.0079365,0.71,2.6031747,0.986,1.2142857,0.514,2.3730159,0.788,0.08730159,1.193,4.1031747,1.04,4.2460318,1.248,3.2777777,0,0,2
classical,0.716,2.2777777,0.917,2.4444444,1.135,3.2698412,0.708,1.3492063,0.699,4.1507936,0.733,3.936508,0.765,3.0238094,0.929,1.4365079,0.551,2.436508,0.8,0.103174604,1.095,4.1825395,1.016,4.6190476,1.225,3.2539682,0,0,2
classical,0.386,1.968254,0.653,1.2063493,0.938,2.1031747,0.437,0.42857143,0.675,3.8888888,0.671,4.1349206,0.587,2.857143,0.631,0.7777778,0.273,0.7619048,0.426,0.08730159,0.989,3.7777777,0.982,4.7222223,1.077,4.3650794,0,0,2
classical,0.541,2.2142856,0.751,1.6666666,1.052,2.515873,0.535,0.7380952,0.682,4.0634923,0.719,4.047619,0.618,2.5873015,0.75,0.71428573,0.391,1.4047619,0.568,0.03968254,1.057,3.8650794,0.995,4.6190476,1.123,4.0396824,0,0,2
classical,0.766,2.015873,0.892,2.7936509,1.064,3.6587303,0.725,1.6111112,0.696,4.071429,0.725,4.34127,0.825,2.9126985,1.032,1.2301587,0.601,2.8174603,0.842,0.18253969,1.17,3.2301588,1.091,3.857143,1.264,2.9761906,0,0,2
classical,0.606,2.2301588,0.788,1.8095238,1.098,2.6904762,0.561,0.95238096,0.682,4.071429,0.702,3.9603174,0.657,2.6825397,0.796,1,0.429,1.6825397,0.646,0.031746034,1.047,4.0793653,0.99,4.7380953,1.13,3.8730159,0,0,2
classical,0.526,2.1031747,0.806,1.6349206,1.131,2.4761906,0.527,0.74603176,0.688,4.1031747,0.721,4,0.626,2.3333333,0.777,0.9126984,0.393,1.2222222,0.578,0.007936508,1.089,3.984127,0.99,4.7539682,1.122,4.0634923,0,0,2
classical,0.496,2.1904762,0.825,1.6190476,1.107,2.5317461,0.482,0.64285713,0.67,4.095238,0.696,3.9047618,0.628,2.6666667,0.717,0.5555556,0.38,1.0714285,0.517,0.007936508,0.977,3.452381,0.974,4.730159,1.137,4.1190476,0,0,2
classical,0.507,2.0238094,0.7,1.5634921,1.026,2.4444444,0.454,0.6269841,0.654,3.9761906,0.68,4.071429,0.628,2.6190476,0.727,0.74603176,0.339,1.3412699,0.506,0.055555556,1.007,3.6587303,0.991,4.6666665,1.095,4.126984,0,0,2
classical,0.413,2.0714285,0.731,1.4047619,1.043,2.3492064,0.456,0.515873,0.684,4.071429,0.714,3.8015873,0.609,3.0873015,0.662,0.71428573,0.341,1.0079365,0.507,0,0.968,3.9761906,0.974,4.7380953,1.106,4.3095236,0,0,2
classical,0.519,2.2142856,0.751,1.6031746,1.021,2.4444444,0.475,0.67460316,0.66,4.269841,0.713,4.015873,0.628,2.3015873,0.69,0.88095236,0.381,1.3015873,0.527,0.04761905,0.983,3.8730159,0.991,4.6825395,1.135,4.0079365,0,0,2
classical,0.539,2.3492064,0.813,1.6666666,1.127,2.5555556,0.571,0.8095238,0.692,3.8809524,0.695,4.1349206,0.63,2.7698412,0.777,0.5952381,0.407,1.2142857,0.618,0,1.042,3.7936509,0.978,4.7619047,1.141,4.15873,0,0,2
classical,0.526,2.0873015,0.664,1.7142857,0.901,2.6825397,0.446,0.7222222,0.699,3.8968253,0.719,4.0396824,0.607,1.8015873,0.684,0.84126985,0.357,1.2539682,0.468,0.023809524,1.015,3.8968253,1.02,4.325397,1.094,3.8492064,0,0,2
classical,0.723,2.2460318,0.878,2.4761906,1.097,3.3174603,0.689,1.3730159,0.693,4.071429,0.741,3.9285715,0.776,3.1111112,0.954,1.0634921,0.552,2.6111112,0.771,0.15079366,1.112,3.3412697,1.056,4.174603,1.228,3.2698412,0,0,2
classical,0.657,2.2301588,0.773,1.9761904,1.049,2.920635,0.535,0.96825397,0.692,4.071429,0.732,3.7380953,0.714,2.579365,0.814,1.0476191,0.439,1.5714285,0.606,0.13492064,1.037,3.2063491,0.986,4.674603,1.14,3.6984127,0,0,2
classical,0.702,2.1031747,0.866,2.0396826,1.128,2.9285715,0.66,1.0793651,0.699,3.8650794,0.699,4.1825395,0.667,2.8015873,0.888,0.8888889,0.485,1.8333334,0.74,0.06349207,1.118,3.8809524,1,4.6507936,1.148,3.7222223,0,0,2
classical,0.61,2.047619,0.809,1.8492063,1.12,2.7063491,0.52,0.82539684,0.69,3.920635,0.705,4.047619,0.675,2.4285715,0.795,0.95238096,0.444,1.1904762,0.588,0.055555556,1.072,3.515873,0.995,4.6190476,1.128,3.8888888,0,0,2
