class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
country,0.369,148.60318,0.43,131.20634,0.51,142.13492,0.41,105.71429,0.578,312.5238,0.621,307.53967,0.441,60.42857,0.618,174.69048,0.344,94.14286,0.493,78.388885,0.99,230.03175,0.832,36.031746,0.915,77.0873,0,0,0
country,0.489,217.1746,0.526,194.5,0.598,202.88889,0.536,171.96031,0.584,377.40475,0.627,369.01587,0.562,69.65873,0.814,203.79366,0.457,142.23016,0.677,120.531746,1.155,263.61905,0.911,29.492064,1.079,118.166664,0,0,0
country,0.451,182.04762,0.475,174.49207,0.532,180.53969,0.476,144.06349,0.583,354.37302,0.628,348.50793,0.508,98.82539,0.709,143.61905,0.412,148.78572,0.617,96.86508,1.034,234.04762,0.899,32.587303,1.024,102.7619,0,0,0
country,0.343,115.55556,0.389,108.37302,0.461,116.22222,0.354,85.65873,0.579,289.2857,0.616,284.38095,0.405,38.944443,0.538,151.63492,0.321,68.35714,0.433,64.968254,0.928,183.6746,0.804,34.18254,0.874,63.79365,0,0,0
country,0.485,219.7619,0.516,206.05556,0.582,217.9127,0.535,176.80952,0.586,386.03174,0.631,380.90475,0.558,131.80952,0.822,162.57143,0.448,190.36508,0.699,104.7619,1.123,282.8889,0.962,49.174603,1.092,121.2619,0,0,0
country,0.339,129.85715,0.387,109.468254,0.464,118.4127,0.367,89.57937,0.577,296.57144,0.614,291.5635,0.4,46.587303,0.551,140.88889,0.308,84.28571,0.438,58.52381,0.935,179.66667,0.819,14.420635,0.88,52.20635,0,0,0
country,0.477,212.30952,0.54,196.98413,0.626,207.00793,0.505,161.37302,0.583,366.60318,0.629,361.19843,0.565,84.230156,0.805,219.22223,0.457,140.26984,0.665,122.769844,1.146,296.16666,0.895,55.468254,1.067,136.3254,0,0,0
country,0.423,177.56349,0.475,156.92857,0.551,169.53175,0.446,127.02381,0.581,335.11905,0.621,328.0476,0.49,74.32539,0.687,191.07143,0.397,109.98412,0.57,110.07143,1.041,257.65872,0.861,50.34127,0.974,105.62698,0,0,0
country,0.334,121.650795,0.402,110.2619,0.489,121.34127,0.358,85.36508,0.579,290.33334,0.615,288.34128,0.414,32.06349,0.558,173.61111,0.314,67.45238,0.422,61.746033,0.951,196.88095,0.804,26.682539,0.87,55.444443,0,0,0
country,0.38,162.4762,0.445,145.15874,0.522,162.69048,0.429,117.230156,0.581,324.7857,0.621,319.40475,0.462,81.32539,0.661,178.56349,0.351,110.05556,0.517,75.78571,1.022,253.7619,0.859,50.97619,0.944,92.70635,0,0,0
country,0.407,175.42857,0.476,153.2381,0.546,161.8254,0.455,129.11905,0.581,335.51587,0.621,328.89682,0.494,46.50794,0.684,188.79366,0.403,104.28571,0.58,116.0873,1.051,227.29366,0.849,17.317461,0.984,93.888885,0,0,0
country,0.241,77,0.318,66.78571,0.392,75.809525,0.265,47.92857,0.575,253.54762,0.611,250.5,0.315,18.801588,0.415,123.888885,0.236,35.396824,0.312,43.84127,0.851,136.53175,0.759,20.309525,0.802,36.325397,0,0,0
country,0.349,148.11111,0.426,123.992065,0.514,133.39682,0.396,101.51588,0.579,308.98413,0.614,301.74603,0.438,42.04762,0.61,186.31746,0.34,79.5,0.478,84.05556,0.997,220.88095,0.82,23.84127,0.901,64.22222,0,0,0
country,0.507,222.84921,0.535,207.27777,0.594,219.03175,0.542,179.11905,0.586,383.90475,0.63,379.1746,0.574,102.531746,0.825,178.61905,0.472,169.31746,0.712,122.230156,1.137,269.7143,0.933,51.873016,1.114,143.72223,0,0,0
country,0.433,188.61111,0.504,172.70634,0.583,180.83333,0.473,139.94444,0.583,345.90475,0.625,342.46033,0.519,72.93651,0.735,205.9762,0.425,118.769844,0.615,121.5873,1.089,271.05554,0.866,50.801586,1.014,120.90476,0,0,0
country,0.348,134.34921,0.414,119.309525,0.497,130.00793,0.381,96.14286,0.579,302.5476,0.617,297.25397,0.428,49.246033,0.588,171.43651,0.331,79.468254,0.46,72.611115,0.973,214.15874,0.821,33.07143,0.893,65.4127,0,0,0
country,0.314,114.17461,0.376,103.82539,0.451,117.65873,0.351,82.333336,0.579,288.9127,0.616,284.92856,0.389,50.246033,0.533,143.23016,0.293,76.45238,0.416,55.261906,0.927,183.96031,0.81,31.103174,0.868,61.714287,0,0,0
country,0.495,219.03969,0.519,201.93651,0.581,207.83333,0.53,175.77777,0.585,384.70636,0.629,377.4127,0.567,99.38095,0.809,165.04762,0.46,172.65874,0.691,105.531746,1.121,254.5238,0.945,37.57143,1.094,123.47619,0,0,0
country,0.537,239.36508,0.548,221.50793,0.603,231.57936,0.593,207.60318,0.587,414.42062,0.633,407.31747,0.601,102.54762,0.894,164.69841,0.478,203.4762,0.766,115.35714,1.196,244.37302,0.988,35.444443,1.166,129.76984,0,0,0
country,0.388,186.4127,0.5,155.0238,0.6,164.60318,0.444,122.650795,0.581,330.34128,0.62,323.0238,0.499,56.29365,0.714,243.90475,0.396,92.22222,0.56,121.10317,1.088,294.9365,0.835,46.301586,0.969,107.51588,0,0,0
country,0.499,219.7619,0.523,204.65079,0.594,212.2619,0.539,180.56349,0.584,388.22223,0.634,380.05554,0.58,100.56349,0.833,171.5,0.459,184.2381,0.696,97.2619,1.148,258.61905,0.958,24.912699,1.101,107.48412,0,0,0
country,0.274,90.333336,0.329,83.02381,0.396,91.29365,0.301,62.88095,0.577,269.3095,0.613,266.23016,0.338,40.412697,0.451,110.68254,0.249,63.301586,0.347,35.579365,0.86,143.84126,0.786,24.722221,0.83,45.02381,0,0,0
country,0.323,128.62698,0.404,112.63492,0.483,120.85714,0.372,89.507935,0.579,297.4524,0.616,294.5476,0.411,55.420635,0.567,164.44444,0.319,85.54762,0.457,75.74603,0.952,212.51587,0.814,28.531746,0.884,61.261906,0,0,0
country,0.351,142.84921,0.429,124.888885,0.516,134.9762,0.4,101.40476,0.579,309.76984,0.616,302.69843,0.439,53.753967,0.617,187.68254,0.335,94.388885,0.481,75.72222,0.997,231.8254,0.826,27.706348,0.906,66.650795,0,0,0
country,0.572,265.3889,0.553,254.11905,0.597,264.80157,0.632,240.34921,0.59,450.90475,0.639,440.23016,0.62,181.76984,0.972,118.17461,0.487,294.90475,0.84,89.78571,1.219,236.5,1.087,37.357143,1.249,127.02381,0,0,0
country,0.236,60.79365,0.273,63.285713,0.329,73.29365,0.257,47.984127,0.575,253.96031,0.608,249.10318,0.288,26.119047,0.376,74.53968,0.209,50.38889,0.297,19.849207,0.816,93.57143,0.772,6.873016,0.799,21.809525,0,0,0
country,0.386,157.25397,0.444,140.18254,0.526,152.51587,0.417,113.7381,0.58,320.11905,0.62,316.16666,0.464,58.746033,0.642,180.22223,0.367,88.007935,0.51,83.92063,1.014,228.99207,0.841,35.912697,0.939,82.7381,0,0,0
country,0.594,256.11905,0.59,244.57143,0.639,246.13492,0.589,214.76984,0.589,418.3492,0.638,411.96033,0.646,96.9127,0.927,188.14285,0.539,189.8254,0.828,158.06349,1.229,262.11905,0.984,40.142857,1.24,164.14285,0,0,0
country,0.494,230.11905,0.54,210.80159,0.61,217.07143,0.537,173.10318,0.586,384.87302,0.633,377.65872,0.574,104.166664,0.831,191.87302,0.471,161.90475,0.709,128.83333,1.151,289.2381,0.926,46.349205,1.102,135.60318,0,0,0
country,0.479,204.8254,0.502,181.62698,0.568,192.5,0.499,157.65874,0.583,366.25397,0.626,357.89682,0.536,79.74603,0.761,177.87302,0.439,136.81746,0.655,123.35714,1.099,244.57936,0.904,35.944443,1.043,106.54762,0,0,0
country,0.373,159.14285,0.452,139.98413,0.534,152.65874,0.422,112.5873,0.581,319.13492,0.619,313.83334,0.461,59.539684,0.651,196.2619,0.365,89.52381,0.522,94.992065,1.026,249.61905,0.839,33.357143,0.938,84.45238,0,0,0
country,0.476,201.80159,0.486,184.03969,0.541,192.66667,0.509,167.65079,0.585,374.31747,0.628,367.70636,0.528,126.45238,0.758,130.05556,0.417,202.15079,0.649,80.111115,1.066,243.12698,0.955,36.468254,1.057,104.80159,0,0,0
country,0.344,143.74603,0.438,124.7381,0.526,133.4762,0.397,98.15873,0.58,304.38095,0.616,298.4127,0.442,37.95238,0.613,202.12698,0.354,69.34127,0.492,99.07143,1.003,233.44444,0.81,21.960318,0.905,70.20635,0,0,0
country,0.411,180.11111,0.488,155.33333,0.568,158.80159,0.461,130.07143,0.583,335.0635,0.622,329.89682,0.501,52.97619,0.705,212.16667,0.412,93.31746,0.585,120.69841,1.074,256.5238,0.846,15.5079365,0.981,90.21429,0,0,0
country,0.433,185.50793,0.464,167.55556,0.527,180.21428,0.46,138.73016,0.585,344.13492,0.624,340.5635,0.484,110.968254,0.697,152.6746,0.391,149.86508,0.59,89.2619,1.027,260.05554,0.897,61.45238,0.993,108.19841,0,0,0
country,0.4,156.38889,0.451,144.10318,0.535,154.46031,0.423,117.72222,0.58,325.2857,0.619,320.1746,0.474,59.555557,0.654,184.68254,0.374,94.17461,0.523,90.11905,1.025,236.22223,0.853,39.88095,0.943,81.769844,0,0,0
country,0.371,170.0873,0.462,144.3254,0.558,157.12698,0.433,117.0873,0.58,323.53174,0.62,317.5,0.467,66.37302,0.68,217.20634,0.365,86.37302,0.53,99.5,1.061,279.1746,0.84,41.738094,0.937,82.95238,0,0,0
country,0.475,190.75397,0.47,187.34126,0.512,198.42064,0.503,161.77777,0.585,372.1508,0.63,366.87302,0.522,132.14285,0.733,102.02381,0.415,207.80952,0.641,70.48412,1.028,221.99207,0.964,48.20635,1.063,112.7381,0,0,0
country,0.534,243.4127,0.55,224.15874,0.613,237.14285,0.585,200.57143,0.588,409.0476,0.635,400.5476,0.602,118.40476,0.889,174.45238,0.477,209.01587,0.754,119.75397,1.19,269.8889,0.986,43.753967,1.155,132.95238,0,0,0
country,0.332,126.92063,0.387,115.04762,0.456,127.13492,0.364,91.230156,0.579,298.5635,0.618,293.6111,0.405,62.06349,0.553,137.27777,0.308,95.63492,0.443,55.531746,0.932,193.76984,0.83,35.174603,0.889,66.61905,0,0,0
country,0.427,199.4127,0.511,170.56349,0.602,179.80159,0.484,143.7619,0.582,346.9365,0.622,342.4524,0.519,70.61905,0.766,240.11111,0.418,113.55556,0.616,124.2619,1.139,303.96033,0.863,34.690475,1.008,105.968254,0,0,0
country,0.459,212.23016,0.505,188.62698,0.583,206.20634,0.495,156.23016,0.585,365.35715,0.626,359.7143,0.545,86.20635,0.779,192.29366,0.431,146.53175,0.638,104.79365,1.118,264.9762,0.906,46.38095,1.038,106.968254,0,0,0
country,0.449,203.0873,0.514,180.93651,0.587,186.07936,0.51,155.0873,0.583,361.66666,0.625,356.3254,0.53,90.05556,0.772,198.57936,0.432,139.42857,0.653,123.611115,1.116,278.64285,0.895,26.222221,1.045,110.14286,0,0,0
country,0.324,128.57143,0.413,119.2381,0.504,132.05556,0.374,91.79365,0.577,299.5476,0.617,292.46033,0.418,60.761906,0.593,188.80952,0.317,79.38095,0.452,72.67461,0.981,244.83333,0.815,40.349205,0.885,69.69841,0,0,0
country,0.272,92.849205,0.331,80.968254,0.399,91.2381,0.31,63.833332,0.577,270.74603,0.613,266.3492,0.34,25.984127,0.46,123.38095,0.257,50.65873,0.355,41.88889,0.882,145.00793,0.78,8.031746,0.829,35.61111,0,0,0
country,0.448,185.96031,0.506,168.36508,0.584,175.69048,0.477,137.90475,0.582,347.3254,0.623,341.51587,0.527,59.72222,0.729,209.9127,0.425,116.74603,0.612,126.29365,1.083,259.05554,0.866,31.484127,1.01,107.80159,0,0,0
country,0.319,130.05556,0.406,115.47619,0.491,131.30159,0.373,89.57143,0.579,300.40475,0.619,291.26984,0.412,55.84127,0.585,181.72223,0.31,73.11905,0.444,70.25397,0.976,229.11111,0.81,31.730158,0.883,65.21429,0,0,0
country,0.453,197.30952,0.489,179.92064,0.552,187.71428,0.497,154.88095,0.584,364.80157,0.63,357.81747,0.518,122.507935,0.746,152.79366,0.412,173.43651,0.633,88.849205,1.059,265.9524,0.925,45.738094,1.041,113.0873,0,0,0
country,0.523,228.45238,0.546,208.69841,0.62,219.07143,0.542,181.70634,0.586,392.36508,0.632,382.94446,0.59,104.19841,0.847,187.45238,0.485,172.89682,0.73,128.49207,1.155,279.64285,0.949,49.06349,1.114,129.42857,0,0,0
country,0.277,117.730156,0.389,95.45238,0.487,105.89683,0.338,74.17461,0.576,278.13492,0.613,272.88095,0.391,25.333334,0.547,196.19841,0.29,51.47619,0.393,58.642857,0.961,216.36508,0.781,13.539682,0.846,45.142857,0,0,0
country,0.349,142.19048,0.411,120.80159,0.484,132.09525,0.39,98.849205,0.579,303.7619,0.618,300.05554,0.425,47.761906,0.586,159.07936,0.334,88.40476,0.469,67.93651,0.967,201.49207,0.825,18.380953,0.902,63.857143,0,0,0
country,0.327,143.59525,0.424,117.37302,0.505,125.611115,0.389,96.25397,0.579,302.70636,0.618,298.74603,0.421,55.912697,0.596,179.36508,0.33,82.45238,0.473,80.992065,0.978,230.21428,0.815,17.293652,0.898,64.24603,0,0,0
country,0.458,188.9762,0.492,173.62698,0.559,181.5,0.485,152.06349,0.585,356.65872,0.629,351.05554,0.527,84.888885,0.736,167.09525,0.418,158.40475,0.619,94.89683,1.071,240.95238,0.905,35.865078,1.029,105.80159,0,0,0
country,0.38,159.05556,0.434,136.84921,0.515,150.63492,0.407,110.07937,0.58,318.69843,0.621,311.48413,0.46,54.595238,0.631,173.57936,0.359,96.65873,0.502,73.849205,1,218.53969,0.846,33.698414,0.927,75.15873,0,0,0
country,0.415,159.6746,0.444,148.95238,0.519,161.80952,0.43,120.35714,0.582,326.76984,0.621,322.6905,0.472,70.2619,0.654,167.2619,0.369,112.44444,0.532,85.87302,1.012,226.77777,0.866,43.690475,0.95,83.849205,0,0,0
country,0.322,115.30159,0.382,99.13492,0.457,107.20635,0.343,78.28571,0.578,283.7143,0.613,278.73016,0.391,31.86508,0.52,149.34126,0.305,62.579365,0.415,64.82539,0.92,172.71428,0.794,20.571428,0.862,52.72222,0,0,0
country,0.519,217.84126,0.52,212.31746,0.574,221.56349,0.536,182.39682,0.588,391.34128,0.632,386.65872,0.579,124.06349,0.813,138.89682,0.463,201.84921,0.708,102.03968,1.099,248.36508,0.977,61.626984,1.116,134.36508,0,0,0
country,0.334,138.53175,0.435,119.52381,0.53,130.39682,0.382,94.97619,0.579,301.26984,0.617,296.7381,0.437,42.198414,0.605,208.54762,0.336,65.68254,0.465,88.111115,1,242.34126,0.806,33.920635,0.894,71.05556,0,0,0
country,0.28,89.51588,0.352,85.86508,0.431,95.31746,0.307,63.595238,0.576,269.33334,0.612,264.23016,0.355,27.603174,0.473,142.83333,0.269,52.253967,0.364,51.634922,0.887,164.10318,0.78,22.642857,0.831,45.27778,0,0,0
country,0.405,177.83333,0.492,152.07936,0.586,160.96031,0.46,121.96032,0.58,328.01587,0.62,323.79364,0.497,46.865078,0.715,248.5238,0.41,80.992065,0.585,137.19841,1.098,291.07938,0.829,21.86508,0.954,86.39683,0,0,0
country,0.487,201.92064,0.512,183.45238,0.588,193.25397,0.502,156.15079,0.583,363.27777,0.625,357.1905,0.538,83.42063,0.769,196.0238,0.433,135.46031,0.645,121.20635,1.113,264.64285,0.9,36.809525,1.04,108.98412,0,0,0
country,0.342,136.75397,0.427,123.53968,0.517,134.06349,0.384,94.94444,0.579,302.2857,0.617,298.07144,0.439,43.00794,0.604,195.68254,0.344,73.42857,0.47,82.64286,0.989,230.23016,0.817,29.920635,0.899,70.507935,0,0,0
country,0.488,202.28572,0.505,181.11111,0.571,193.27777,0.5,157.00793,0.584,364.0873,0.627,359.2619,0.538,84.35714,0.765,183.4127,0.429,156.07143,0.64,108.95238,1.1,253.34921,0.909,37.142857,1.049,115.07937,0,0,0
country,0.523,241.63492,0.549,224.57143,0.604,233.7619,0.581,201.6746,0.587,409.1905,0.632,402.20636,0.608,95.29365,0.886,171.64285,0.492,197.11905,0.764,124.86508,1.193,242.89682,0.979,30.182539,1.167,132.33333,0,0,0
country,0.412,182.61111,0.47,154.05556,0.55,164.27777,0.453,130.6746,0.582,337.07938,0.623,331.60318,0.486,78.17461,0.692,184.80952,0.389,115.20635,0.566,96.55556,1.045,255.9127,0.868,42.61905,0.97,91.80159,0,0,0
country,0.46,191.87302,0.491,189.18254,0.542,197.34921,0.502,160.21428,0.584,368.53967,0.627,360.98413,0.546,83.309525,0.748,143.62698,0.439,164.11905,0.648,88.09524,1.072,216.2619,0.922,34.944443,1.071,125.40476,0,0,0
country,0.5,228.23016,0.54,202.69048,0.614,212.28572,0.535,173.28572,0.585,380.5873,0.63,373.9365,0.571,86.42857,0.83,207.19841,0.465,147.80159,0.695,124.7381,1.162,288.3254,0.917,47.22222,1.096,135.26984,0,0,0
country,0.409,166.54762,0.494,146.95238,0.575,146.80159,0.45,116.17461,0.581,323.38095,0.619,316.53174,0.492,24.214285,0.68,235.30159,0.423,58.198414,0.585,154.61905,1.067,251.72223,0.805,18.357143,0.97,107.54762,0,0,0
country,0.315,122.90476,0.414,111.15873,0.512,120.82539,0.359,82.809525,0.578,288.60318,0.615,285.03967,0.422,28.039682,0.576,204.38095,0.325,60.47619,0.44,77.611115,0.975,224.33333,0.796,22.52381,0.871,57.857143,0,0,0
country,0.539,243.61905,0.54,241.65874,0.591,249.5,0.601,221.86508,0.589,431.9365,0.637,423.5873,0.621,137.53969,0.926,132.60318,0.489,252.53175,0.792,89.15873,1.199,235.28572,1.044,40.52381,1.203,126.69841,0,0,0
country,0.475,213.39682,0.514,188.19841,0.585,197.80159,0.511,157.11905,0.584,365.6746,0.627,359.88095,0.549,73.333336,0.778,194.30159,0.449,136.93651,0.657,121.77778,1.116,258.24603,0.898,33.84127,1.055,114.79365,0,0,0
pop,0.317,180.26984,0.536,147.53175,0.667,152.90475,0.424,100.52381,0.579,306.74603,0.616,299.60318,0.496,12.404762,0.729,352.26984,0.417,20.571428,0.56,186.31746,1.167,356.61905,0.748,14.261905,0.938,102.19841,0,0,0
pop,0.429,175.9762,0.488,158.86508,0.577,166.84126,0.448,126.52381,0.582,330.81747,0.621,324.15872,0.509,37.76984,0.708,228.83333,0.413,85.34127,0.568,111.37302,1.088,259.74603,0.833,22.095238,0.971,92.51588,0,0,0
pop,0.483,213.07143,0.546,192.35715,0.633,198.92064,0.52,161.85715,0.584,369.96826,0.628,366.20636,0.564,79.666664,0.821,240.0873,0.454,129.72223,0.676,142.78572,1.176,305.57938,0.888,34.72222,1.061,117.44444,0,0,0
pop,0.39,152.11905,0.455,144.16667,0.541,150.72223,0.433,119.92857,0.581,326.5873,0.62,320.51587,0.475,66.93651,0.674,198.31746,0.362,117.31746,0.527,78.833336,1.044,256.25397,0.853,30.619047,0.942,75.87302,0,0,0
pop,0.382,162.01587,0.479,149.4762,0.584,158.1746,0.435,118.21429,0.58,324.79364,0.62,318.2619,0.486,60.912697,0.705,247.31746,0.375,88.48412,0.535,102.2381,1.094,300.50793,0.83,34.738094,0.941,84.13492,0,0,0
pop,0.445,205.37302,0.536,189.0238,0.627,192.74603,0.493,145.78572,0.583,354.62698,0.626,348.39682,0.548,63.642857,0.792,250.92064,0.456,113.21429,0.669,164.85715,1.159,303.3095,0.858,31.571428,1.025,108.15873,0,0,0
pop,0.448,209.29366,0.547,181.6746,0.64,190.25397,0.516,147.2381,0.583,358.0873,0.626,350.96826,0.546,68.690475,0.805,271.69843,0.446,112.14286,0.663,162.92857,1.179,329.5873,0.856,30.492064,1.04,127.88095,0,0,0
pop,0.364,185.4762,0.514,151.30159,0.619,160.5238,0.434,110.888885,0.58,318.79364,0.618,312.8492,0.5,19.182539,0.712,283.3492,0.414,47.57143,0.567,156.84921,1.117,296.2857,0.783,14.063492,0.953,95.468254,0,0,0
pop,0.479,225.29366,0.581,200.7619,0.659,208.89682,0.525,161.55556,0.584,370.89682,0.625,366.5238,0.578,70.52381,0.834,261.2619,0.476,129.57936,0.707,172.48413,1.193,313.33334,0.867,34.833332,1.119,160.9127,0,0,0
pop,0.474,201.31746,0.547,178.89682,0.628,183.9762,0.487,139.27777,0.583,345.53174,0.623,339.6508,0.552,42.031746,0.763,255.06349,0.465,83.18254,0.65,175.20634,1.131,285.8889,0.833,48.087303,1.036,141.53175,0,0,0
pop,0.265,100.88095,0.381,91.69841,0.487,104.55556,0.324,67.27778,0.576,271.3889,0.611,267.99207,0.374,38.261906,0.539,202.85715,0.268,49.47619,0.376,55.97619,0.957,236.44444,0.775,22.238094,0.829,42.309525,0,0,0
pop,0.499,237.96825,0.515,211.62698,0.574,222.74603,0.568,194.90475,0.588,404.30157,0.632,399.14285,0.542,183.92064,0.871,151.38889,0.413,238.71428,0.714,79.809525,1.154,278.9762,1.007,30.968254,1.121,98.15873,0,0,0
pop,0.487,239.92857,0.512,218.4127,0.568,232.53175,0.57,196.4762,0.588,406.4365,0.635,401.62698,0.548,195.99207,0.869,136.22223,0.424,255.26984,0.722,71.888885,1.134,284.7143,1.029,26.222221,1.137,97.78571,0,0,0
pop,0.487,213.69048,0.524,195.03969,0.576,202.71428,0.529,172.46825,0.584,380.0873,0.627,372.3095,0.551,91.93651,0.797,171.69841,0.45,160.9127,0.687,117.61905,1.127,241.22223,0.914,25.02381,1.107,133.04762,0,0,0
pop,0.482,209.96031,0.509,201.18254,0.572,208.60318,0.544,180.12698,0.586,388.44446,0.63,382.9365,0.548,142.68254,0.827,162.46825,0.427,204,0.686,87.25397,1.131,275.92856,0.965,34.68254,1.087,105.333336,0,0,0
pop,0.562,258.92062,0.573,248.31746,0.613,258.76984,0.601,211.07936,0.588,428.80157,0.638,423.37302,0.607,184.96031,0.939,155.50793,0.48,256.88095,0.813,120.690475,1.201,306.51587,1.035,37.960316,1.265,166.9762,0,0,0
pop,0.294,133.13492,0.43,111.97619,0.541,122.7619,0.377,84.007935,0.578,287.86508,0.615,286.18253,0.424,27.968254,0.614,248.5238,0.326,47.865078,0.446,92.92063,1.031,269.6508,0.779,17.063492,0.867,58.18254,0,0,0
pop,0.4,186.11111,0.503,167.3254,0.59,179.71428,0.467,130.07143,0.581,337.18253,0.623,330.07144,0.509,66.4127,0.735,240.00793,0.414,96.5873,0.597,132.62698,1.107,300.2857,0.849,42.31746,0.99,115.04762,0,0,0
pop,0.342,161.68254,0.487,138.98413,0.612,148.84921,0.425,106.21429,0.58,311.1746,0.616,306.49207,0.475,39.166668,0.698,293.23016,0.362,67.13492,0.512,117.21429,1.111,324.3889,0.797,28.055555,0.909,71.67461,0,0,0
pop,0.31,152.0238,0.476,123.57937,0.581,131.76984,0.397,89.40476,0.577,294.3492,0.616,289.27777,0.448,17.063492,0.646,279.2381,0.365,33.95238,0.498,139.49207,1.066,291.35715,0.761,13.666667,0.901,80.34127,0,0,0
pop,0.364,170.42064,0.486,144.99207,0.597,155.5238,0.432,110.38095,0.581,318.03174,0.617,314.3254,0.48,46.73016,0.699,265.53967,0.377,72.38095,0.525,105.269844,1.093,305.57938,0.809,27.436508,0.934,84.333336,0,0,0
pop,0.501,243.70634,0.574,211.70634,0.653,220.09525,0.541,167.83333,0.585,376.31747,0.628,372.07144,0.585,63.801586,0.855,258.53967,0.499,111.13492,0.735,185.3254,1.212,314.57144,0.884,34.84127,1.114,149.20634,0,0,0
pop,0.521,233.89682,0.521,210.12698,0.584,222.46825,0.555,191.5238,0.586,401.09525,0.631,395.8254,0.565,144.9127,0.854,158.54762,0.432,231.9127,0.71,85.07937,1.159,259.46826,0.99,30.11111,1.115,101.75397,0,0,0
pop,0.353,162.8254,0.488,144.9127,0.613,153.09525,0.413,105.95238,0.58,313.3492,0.618,309.33334,0.482,50.238094,0.703,289.36508,0.384,76,0.543,136.61905,1.103,333.34128,0.806,35.61111,0.917,79.28571,0,0,0
pop,0.472,218.8254,0.576,197.14285,0.656,205.35715,0.52,158.78572,0.584,368.03967,0.627,361.36508,0.572,66.150795,0.826,262.7857,0.471,123.809525,0.693,165.63492,1.191,313.46826,0.863,32.460316,1.109,157.80159,0,0,0
pop,0.386,172.57936,0.471,150.92064,0.562,164.1746,0.434,119.309525,0.58,325.24603,0.617,321.5476,0.48,61.444443,0.689,220.33333,0.375,90.09524,0.54,103.86508,1.066,274.0873,0.841,37.84127,0.951,88.809525,0,0,0
pop,0.306,145.39682,0.449,113.80159,0.56,121.17461,0.378,86.37302,0.578,292.14285,0.614,288.11905,0.439,13.761905,0.62,249.96031,0.352,32.150795,0.467,110.42857,1.036,258.11905,0.771,8.388889,0.882,59.690475,0,0,0
pop,0.359,171.34126,0.515,143.50793,0.637,149.33333,0.427,103.68254,0.58,310.39682,0.617,305.11905,0.493,24.84127,0.71,310.20636,0.399,48.690475,0.552,157.42857,1.127,325.87302,0.78,16.690475,0.934,91.20635,0,0,0
pop,0.421,199.69841,0.496,175.19048,0.581,184,0.478,142.50793,0.581,351.22223,0.625,344.13492,0.515,90.150795,0.753,210.69048,0.402,138.34126,0.599,103.0873,1.104,294.79364,0.885,41.746033,1.006,107.4127,0,0,0
